Nr:	 N:	 X:	 E:
6.8e-07	1.00997	0.504974	4.90957
6.9e-07	1.00997	0.504974	4.91025
7e-07	1.00997	0.504973	4.91093
7.1e-07	1.00997	0.504972	4.91163
7.19999e-07	1.00997	0.504971	4.91235
7.29999e-07	1.00997	0.504971	4.91307
7.39999e-07	1.00997	0.50497	4.91378
7.49999e-07	1.00997	0.504969	4.91454
7.59999e-07	1.00997	0.504968	4.91527
7.69999e-07	1.00997	0.504968	4.91605
7.79999e-07	1.00997	0.504967	4.91679
7.89999e-07	1.00996	0.504966	4.91759
7.99999e-07	1.00996	0.504965	4.91835
8.09999e-07	1.00996	0.504964	4.91916
8.19999e-07	1.00996	0.504963	4.91997
8.29999e-07	1.00996	0.504963	4.92077
8.39999e-07	1.00996	0.504962	4.92162
8.49999e-07	1.00996	0.504961	4.92244
8.59999e-07	1.00996	0.50496	4.92327
8.69999e-07	1.00996	0.504959	4.92415
8.79999e-07	1.00996	0.504958	4.925
8.89999e-07	1.00996	0.504957	4.92586
8.99999e-07	1.00996	0.504956	4.92676
9.09999e-07	1.00995	0.504955	4.92766
9.19999e-07	1.00995	0.504955	4.92853
9.29999e-07	1.00995	0.504953	4.92945
9.39999e-07	1.00995	0.504953	4.93039
9.49999e-07	1.00995	0.504951	4.93132
9.59999e-07	1.00995	0.50495	4.93223
9.69999e-07	1.00995	0.504949	4.93319
9.79999e-07	1.00995	0.504949	4.93417
9.89999e-07	1.00995	0.504947	4.93514
9.99999e-07	1.00994	0.504946	4.9361
1.01e-06	1.00994	0.504945	4.93707
1.02e-06	1.00994	0.504944	4.93808
1.03e-06	1.00994	0.504943	4.93911
1.04e-06	1.00994	0.504942	4.94013
1.05e-06	1.00994	0.504941	4.94114
1.06e-06	1.00994	0.50494	4.94216
1.07e-06	1.00994	0.504939	4.94321
1.08e-06	1.00994	0.504938	4.94429
1.09e-06	1.00993	0.504937	4.94537
1.1e-06	1.00993	0.504936	4.94643
1.11e-06	1.00993	0.504934	4.94749
1.12e-06	1.00993	0.504933	4.94857
1.13e-06	1.00993	0.504932	4.94968
1.14e-06	1.00993	0.504931	4.95082
1.15e-06	1.00993	0.50493	4.95196
1.16e-06	1.00993	0.504929	4.95309
1.17e-06	1.00993	0.504927	4.95421
1.18e-06	1.00992	0.504926	4.95534
1.19e-06	1.00992	0.504925	4.95649
1.2e-06	1.00992	0.504924	4.95767
1.21e-06	1.00992	0.504922	4.95887
1.22e-06	1.00992	0.504921	4.96008
1.23e-06	1.00992	0.50492	4.96129
1.24e-06	1.00992	0.504919	4.96249
1.25e-06	1.00992	0.504917	4.96369
1.26e-06	1.00991	0.504916	4.9649
1.27e-06	1.00991	0.504915	4.96612
1.28e-06	1.00991	0.504913	4.96738
1.29e-06	1.00991	0.504912	4.96865
1.3e-06	1.00991	0.504911	4.96994
1.31e-06	1.00991	0.504909	4.97123
1.32e-06	1.00991	0.504908	4.97252
1.33e-06	1.0099	0.504907	4.97381
1.34e-06	1.0099	0.504905	4.9751
1.35e-06	1.0099	0.504904	4.97639
1.36e-06	1.0099	0.504902	4.9777
1.37e-06	1.0099	0.504901	4.97903
1.38e-06	1.0099	0.5049	4.98038
1.39e-06	1.0099	0.504898	4.98176
1.4e-06	1.0099	0.504897	4.98314
1.41e-06	1.00989	0.504895	4.98452
1.42e-06	1.00989	0.504894	4.98591
1.43e-06	1.00989	0.504892	4.98731
1.44e-06	1.00989	0.504891	4.9887
1.45e-06	1.00989	0.504889	4.99008
1.46e-06	1.00989	0.504888	4.99148
1.47e-06	1.00988	0.504886	4.99291
1.48e-06	1.00988	0.504885	4.99433
1.49e-06	1.00988	0.504883	4.99579
1.5e-06	1.00988	0.504882	4.99727
1.51e-06	1.00988	0.50488	4.99874
1.52e-06	1.00988	0.504879	5.00025
1.53e-06	1.00988	0.504877	5.00175
1.54e-06	1.00987	0.504876	5.00327
1.55e-06	1.00987	0.504874	5.00475
1.56e-06	1.00987	0.504872	5.00628
1.57e-06	1.00987	0.504871	5.00778
1.58e-06	1.00987	0.504869	5.00931
1.59e-06	1.00987	0.504867	5.01082
1.6e-06	1.00986	0.504866	5.01236
1.61e-06	1.00986	0.504864	5.01393
1.62e-06	1.00986	0.504862	5.01549
1.63e-06	1.00986	0.504861	5.0171
1.64e-06	1.00986	0.504859	5.01868
1.65e-06	1.00986	0.504857	5.02031
1.66e-06	1.00985	0.504856	5.02195
1.67e-06	1.00985	0.504854	5.02358
1.68e-06	1.00985	0.504852	5.02524
1.69e-06	1.00985	0.50485	5.02688
1.7e-06	1.00985	0.504849	5.02852
1.71e-06	1.00985	0.504847	5.03019
1.72e-06	1.00984	0.504845	5.03184
1.73e-06	1.00984	0.504843	5.0335
1.74e-06	1.00984	0.504841	5.03518
1.75e-06	1.00984	0.50484	5.03685
1.76e-06	1.00984	0.504838	5.03853
1.77e-06	1.00983	0.504836	5.04026
1.78e-06	1.00983	0.504834	5.04198
1.79e-06	1.00983	0.504832	5.04371
1.8e-06	1.00983	0.50483	5.04547
1.81e-06	1.00983	0.504828	5.04725
1.82e-06	1.00983	0.504827	5.04901
1.83e-06	1.00982	0.504825	5.0508
1.84e-06	1.00982	0.504823	5.05263
1.85e-06	1.00982	0.504821	5.05444
1.86e-06	1.00982	0.504819	5.05624
1.87e-06	1.00982	0.504817	5.05807
1.88e-06	1.00981	0.504815	5.05991
1.89e-06	1.00981	0.504813	5.06172
1.9e-06	1.00981	0.504811	5.06354
1.91e-06	1.00981	0.504809	5.06539
1.92e-06	1.00981	0.504807	5.06726
1.93e-06	1.0098	0.504805	5.06911
1.94e-06	1.0098	0.504803	5.07096
1.95e-06	1.0098	0.504801	5.07283
1.96e-06	1.0098	0.504799	5.07473
1.97e-06	1.0098	0.504797	5.07663
1.98e-06	1.00979	0.504795	5.07852
1.99e-06	1.00979	0.504793	5.08043
2e-06	1.00979	0.504791	5.08239
2.01e-06	1.00979	0.504789	5.08436
2.02e-06	1.00979	0.504786	5.08633
2.03e-06	1.00978	0.504784	5.08829
2.04e-06	1.00978	0.504782	5.09028
2.05e-06	1.00978	0.50478	5.0923
2.06e-06	1.00978	0.504778	5.09432
2.07e-06	1.00978	0.504776	5.09633
2.08e-06	1.00977	0.504774	5.09834
2.09e-06	1.00977	0.504771	5.10037
2.1e-06	1.00977	0.504769	5.10243
2.11e-06	1.00977	0.504767	5.10449
2.12e-06	1.00976	0.504765	5.10655
2.13e-06	1.00976	0.504763	5.10859
2.14e-06	1.00976	0.50476	5.11065
2.15e-06	1.00976	0.504758	5.11274
2.16e-06	1.00976	0.504756	5.11482
2.17e-06	1.00975	0.504754	5.1169
2.18e-06	1.00975	0.504751	5.11899
2.19e-06	1.00975	0.504749	5.12108
2.2e-06	1.00975	0.504747	5.12317
2.21e-06	1.00975	0.504744	5.12531
2.22e-06	1.00974	0.504742	5.12746
2.23e-06	1.00974	0.50474	5.12962
2.24e-06	1.00974	0.504737	5.13179
2.25e-06	1.00974	0.504735	5.13393
2.26e-06	1.00973	0.504732	5.13611
2.27e-06	1.00973	0.50473	5.13831
2.28e-06	1.00973	0.504728	5.14053
2.29e-06	1.00973	0.504725	5.14277
2.3e-06	1.00972	0.504723	5.14499
2.31e-06	1.00972	0.50472	5.14723
2.32e-06	1.00972	0.504718	5.14946
2.33e-06	1.00972	0.504716	5.15173
2.34e-06	1.00972	0.504713	5.15401
2.35e-06	1.00971	0.504711	5.15633
2.36e-06	1.00971	0.504708	5.15864
2.37e-06	1.00971	0.504706	5.16095
2.38e-06	1.00971	0.504703	5.16326
2.39e-06	1.0097	0.504701	5.16556
2.4e-06	1.0097	0.504698	5.16789
2.41e-06	1.0097	0.504696	5.17022
2.42e-06	1.0097	0.504693	5.17258
2.43e-06	1.00969	0.50469	5.17493
2.44e-06	1.00969	0.504688	5.17729
2.45e-06	1.00969	0.504685	5.17965
2.46e-06	1.00969	0.504683	5.18199
2.47e-06	1.00968	0.50468	5.18436
2.48e-06	1.00968	0.504678	5.18673
2.49e-06	1.00968	0.504675	5.18913
2.5e-06	1.00968	0.504672	5.19156
2.51e-06	1.00967	0.50467	5.19397
2.52e-06	1.00967	0.504667	5.19641
2.53e-06	1.00967	0.504664	5.19884
2.54e-06	1.00967	0.504662	5.20125
2.55e-06	1.00966	0.504659	5.2037
2.56e-06	1.00966	0.504656	5.20614
2.57e-06	1.00966	0.504653	5.2086
2.58e-06	1.00966	0.504651	5.21111
2.59e-06	1.00965	0.504648	5.2136
2.6e-06	1.00965	0.504645	5.21611
2.61e-06	1.00965	0.504642	5.21864
2.62e-06	1.00965	0.50464	5.22114
2.63e-06	1.00964	0.504637	5.22366
2.64e-06	1.00964	0.504634	5.22621
2.65e-06	1.00964	0.504631	5.22875
2.66e-06	1.00963	0.504628	5.23131
2.67e-06	1.00963	0.504625	5.23392
2.68e-06	1.00963	0.504623	5.23654
2.69e-06	1.00963	0.50462	5.23915
2.7e-06	1.00962	0.504617	5.24179
2.71e-06	1.00962	0.504614	5.24443
2.72e-06	1.00962	0.504611	5.24705
2.73e-06	1.00962	0.504608	5.24968
2.74e-06	1.00961	0.504605	5.25234
2.75e-06	1.00961	0.504602	5.255
2.76e-06	1.00961	0.504599	5.25766
2.77e-06	1.0096	0.504596	5.26035
2.78e-06	1.0096	0.504593	5.26307
2.79e-06	1.0096	0.504591	5.26577
2.8e-06	1.0096	0.504587	5.26847
2.81e-06	1.00959	0.504584	5.27119
2.82e-06	1.00959	0.504581	5.27392
2.83e-06	1.00959	0.504578	5.27662
2.84e-06	1.00958	0.504575	5.27933
2.85e-06	1.00958	0.504572	5.28208
2.86e-06	1.00958	0.504569	5.28484
2.87e-06	1.00958	0.504566	5.28759
2.88e-06	1.00957	0.504563	5.29035
2.89e-06	1.00957	0.50456	5.29315
2.9e-06	1.00957	0.504557	5.29598
2.91e-06	1.00956	0.504554	5.29877
2.92e-06	1.00956	0.504551	5.30156
2.93e-06	1.00956	0.504547	5.30439
2.94e-06	1.00956	0.504544	5.30721
2.95e-06	1.00955	0.504541	5.31002
2.96e-06	1.00955	0.504538	5.31284
2.97e-06	1.00955	0.504535	5.31565
2.98e-06	1.00954	0.504532	5.31851
2.99e-06	1.00954	0.504528	5.32138
3e-06	1.00954	0.504525	5.32425
3.01e-06	1.00953	0.504522	5.32714
3.02e-06	1.00953	0.504519	5.33003
3.03e-06	1.00953	0.504515	5.33296
3.04e-06	1.00953	0.504512	5.33588
3.05e-06	1.00952	0.504509	5.33879
3.06e-06	1.00952	0.504505	5.34169
3.07e-06	1.00952	0.504502	5.34463
3.08e-06	1.00951	0.504499	5.34758
3.09e-06	1.00951	0.504495	5.35054
3.1e-06	1.00951	0.504492	5.35349
3.11e-06	1.0095	0.504489	5.35646
3.12e-06	1.0095	0.504485	5.35946
3.13e-06	1.0095	0.504482	5.36249
3.14e-06	1.00949	0.504479	5.36552
3.15e-06	1.00949	0.504475	5.36857
3.16e-06	1.00949	0.504472	5.37161
3.17e-06	1.00948	0.504468	5.37468
3.18e-06	1.00948	0.504465	5.37775
3.19e-06	1.00948	0.504462	5.38085
3.2e-06	1.00947	0.504458	5.38392
3.21e-06	1.00947	0.504455	5.387
3.22e-06	1.00947	0.504451	5.39007
3.23e-06	1.00946	0.504448	5.39318
3.24e-06	1.00946	0.504444	5.39631
3.25e-06	1.00946	0.504441	5.39944
3.26e-06	1.00946	0.504437	5.40258
3.27e-06	1.00945	0.504434	5.40571
3.28e-06	1.00945	0.50443	5.40887
3.29e-06	1.00945	0.504426	5.41207
3.3e-06	1.00944	0.504423	5.41526
3.31e-06	1.00944	0.504419	5.41848
3.32e-06	1.00944	0.504416	5.42166
3.33e-06	1.00943	0.504412	5.42486
3.34e-06	1.00943	0.504408	5.42808
3.35e-06	1.00943	0.504405	5.43129
3.36e-06	1.00942	0.504401	5.43454
3.37e-06	1.00942	0.504398	5.43776
3.38e-06	1.00942	0.504394	5.44098
3.39e-06	1.00941	0.50439	5.44422
3.4e-06	1.00941	0.504386	5.44747
3.41e-06	1.00941	0.504383	5.45073
3.42e-06	1.0094	0.504379	5.45404
3.43e-06	1.0094	0.504375	5.45733
3.44e-06	1.0094	0.504371	5.46064
3.45e-06	1.00939	0.504368	5.46396
3.46e-06	1.00939	0.504364	5.46727
3.47e-06	1.00938	0.50436	5.47061
3.48e-06	1.00938	0.504356	5.47397
3.49e-06	1.00938	0.504353	5.47732
3.5e-06	1.00937	0.504349	5.48068
3.51e-06	1.00937	0.504345	5.48406
3.52e-06	1.00937	0.504341	5.4874
3.53e-06	1.00936	0.504337	5.49075
3.54e-06	1.00936	0.504333	5.49412
3.55e-06	1.00936	0.504329	5.49751
3.56e-06	1.00935	0.504325	5.5009
3.57e-06	1.00935	0.504322	5.50431
3.58e-06	1.00935	0.504318	5.50773
3.59e-06	1.00934	0.504314	5.51112
3.6e-06	1.00934	0.50431	5.51454
3.61e-06	1.00934	0.504306	5.51799
3.62e-06	1.00933	0.504302	5.52143
3.63e-06	1.00933	0.504298	5.52489
3.64e-06	1.00932	0.504294	5.5284
3.65e-06	1.00932	0.50429	5.5319
3.66e-06	1.00932	0.504286	5.53538
3.67e-06	1.00931	0.504282	5.53887
3.68e-06	1.00931	0.504278	5.54238
3.69001e-06	1.00931	0.504274	5.54587
3.70001e-06	1.0093	0.50427	5.54939
3.71001e-06	1.0093	0.504265	5.55293
3.72001e-06	1.00929	0.504261	5.55648
3.73001e-06	1.00929	0.504257	5.56003
3.74001e-06	1.00929	0.504253	5.56356
3.75001e-06	1.00928	0.504249	5.56712
3.76001e-06	1.00928	0.504245	5.57067
3.77001e-06	1.00928	0.504241	5.57423
3.78001e-06	1.00927	0.504237	5.57783
3.79001e-06	1.00927	0.504232	5.58145
3.80001e-06	1.00926	0.504228	5.5851
3.81001e-06	1.00926	0.504224	5.58873
3.82001e-06	1.00926	0.50422	5.59238
3.83001e-06	1.00925	0.504216	5.59604
3.84001e-06	1.00925	0.504211	5.59971
3.85001e-06	1.00925	0.504207	5.60337
3.86001e-06	1.00924	0.504203	5.60706
3.87001e-06	1.00924	0.504198	5.61078
3.88001e-06	1.00923	0.504194	5.61452
3.89001e-06	1.00923	0.50419	5.61825
3.90001e-06	1.00923	0.504186	5.62198
3.91001e-06	1.00922	0.504181	5.62571
3.92001e-06	1.00922	0.504177	5.62946
3.93001e-06	1.00921	0.504173	5.63319
3.94001e-06	1.00921	0.504168	5.63693
3.95001e-06	1.00921	0.504164	5.64067
3.96001e-06	1.0092	0.504159	5.64447
3.97001e-06	1.0092	0.504155	5.64826
3.98001e-06	1.00919	0.504151	5.65207
3.99001e-06	1.00919	0.504146	5.65586
4.00001e-06	1.00919	0.504142	5.65968
4.01001e-06	1.00918	0.504137	5.66351
4.02001e-06	1.00918	0.504133	5.66732
4.03001e-06	1.00917	0.504128	5.67116
4.04001e-06	1.00917	0.504124	5.67499
4.05001e-06	1.00917	0.504119	5.67888
4.06001e-06	1.00916	0.504115	5.68278
4.07001e-06	1.00916	0.50411	5.68669
4.08001e-06	1.00915	0.504106	5.69061
4.09001e-06	1.00915	0.504101	5.69451
4.10001e-06	1.00915	0.504097	5.69845
4.11001e-06	1.00914	0.504092	5.70238
4.12001e-06	1.00914	0.504087	5.7063
4.13001e-06	1.00913	0.504083	5.71022
4.14001e-06	1.00913	0.504078	5.71415
4.15001e-06	1.00913	0.504074	5.71813
4.16001e-06	1.00912	0.504069	5.72211
4.17001e-06	1.00912	0.504064	5.72609
4.18001e-06	1.00911	0.504059	5.73007
4.19001e-06	1.00911	0.504055	5.73405
4.20001e-06	1.00911	0.50405	5.73805
4.21001e-06	1.0091	0.504045	5.74206
4.22001e-06	1.0091	0.504041	5.74604
4.23001e-06	1.00909	0.504036	5.75004
4.24001e-06	1.00909	0.504031	5.75404
4.25001e-06	1.00908	0.504027	5.75807
4.26001e-06	1.00908	0.504022	5.76215
4.27001e-06	1.00908	0.504017	5.76623
4.28001e-06	1.00907	0.504012	5.77031
4.29002e-06	1.00907	0.504007	5.7744
4.30002e-06	1.00906	0.504002	5.77849
4.31002e-06	1.00906	0.503998	5.7826
4.32002e-06	1.00905	0.503993	5.78674
4.33002e-06	1.00905	0.503988	5.79085
4.34002e-06	1.00905	0.503983	5.79496
4.35002e-06	1.00904	0.503978	5.79909
4.36002e-06	1.00904	0.503973	5.80324
4.37002e-06	1.00903	0.503968	5.8074
4.38002e-06	1.00903	0.503963	5.81159
4.39002e-06	1.00902	0.503958	5.81579
4.40002e-06	1.00902	0.503953	5.81997
4.41002e-06	1.00902	0.503949	5.82416
4.42002e-06	1.00901	0.503943	5.82837
4.43002e-06	1.00901	0.503939	5.83256
4.44002e-06	1.009	0.503934	5.83678
4.45002e-06	1.009	0.503929	5.84099
4.46002e-06	1.00899	0.503924	5.84516
4.47002e-06	1.00899	0.503919	5.84937
4.48002e-06	1.00898	0.503913	5.8536
4.49002e-06	1.00898	0.503908	5.85783
4.50002e-06	1.00898	0.503903	5.86209
4.51002e-06	1.00897	0.503898	5.86637
4.52002e-06	1.00897	0.503893	5.87065
4.53002e-06	1.00896	0.503888	5.87491
4.54002e-06	1.00896	0.503883	5.8792
4.55002e-06	1.00895	0.503878	5.88351
4.56002e-06	1.00895	0.503873	5.8878
4.57002e-06	1.00894	0.503867	5.89211
4.58002e-06	1.00894	0.503862	5.89643
4.59002e-06	1.00893	0.503857	5.90075
4.60002e-06	1.00893	0.503852	5.90505
4.61002e-06	1.00893	0.503847	5.9094
4.62002e-06	1.00892	0.503841	5.91378
4.63002e-06	1.00892	0.503836	5.91817
4.64002e-06	1.00891	0.503831	5.92255
4.65002e-06	1.00891	0.503826	5.92698
4.66002e-06	1.0089	0.50382	5.93138
4.67002e-06	1.0089	0.503815	5.93579
4.68002e-06	1.00889	0.50381	5.94019
4.69002e-06	1.00889	0.503804	5.94464
4.70002e-06	1.00888	0.503799	5.94907
4.71002e-06	1.00888	0.503794	5.95351
4.72002e-06	1.00887	0.503788	5.95792
4.73002e-06	1.00887	0.503783	5.96237
4.74002e-06	1.00887	0.503778	5.9668
4.75002e-06	1.00886	0.503772	5.97126
4.76002e-06	1.00886	0.503767	5.97572
4.77002e-06	1.00885	0.503761	5.98023
4.78002e-06	1.00885	0.503756	5.98475
4.79002e-06	1.00884	0.50375	5.98924
4.80002e-06	1.00884	0.503745	5.99375
4.81002e-06	1.00883	0.503739	5.99826
4.82002e-06	1.00883	0.503734	6.0028
4.83002e-06	1.00882	0.503728	6.00732
4.84002e-06	1.00882	0.503723	6.01186
4.85002e-06	1.00881	0.503718	6.01641
4.86003e-06	1.00881	0.503712	6.02097
4.87002e-06	1.0088	0.503706	6.02552
4.88003e-06	1.0088	0.503701	6.03006
4.89003e-06	1.00879	0.503695	6.03465
4.90003e-06	1.00879	0.50369	6.03924
4.91003e-06	1.00878	0.503684	6.04386
4.92003e-06	1.00878	0.503679	6.0485
4.93003e-06	1.00877	0.503673	6.05315
4.94003e-06	1.00877	0.503667	6.05784
4.95003e-06	1.00876	0.503662	6.0625
4.96003e-06	1.00876	0.503656	6.06717
4.97003e-06	1.00875	0.50365	6.07185
4.98003e-06	1.00875	0.503645	6.07654
4.99003e-06	1.00874	0.503639	6.08126
5.00003e-06	1.00874	0.503633	6.08597
5.01003e-06	1.00873	0.503628	6.09066
5.02003e-06	1.00873	0.503622	6.09539
5.03003e-06	1.00872	0.503616	6.10012
5.04003e-06	1.00872	0.50361	6.10485
5.05003e-06	1.00871	0.503605	6.10958
5.06003e-06	1.00871	0.503599	6.11431
5.07003e-06	1.00871	0.503593	6.1191
5.08003e-06	1.0087	0.503587	6.1239
5.09003e-06	1.00869	0.503581	6.1287
5.10003e-06	1.00869	0.503576	6.13352
5.11003e-06	1.00868	0.50357	6.13832
5.12003e-06	1.00868	0.503564	6.14312
5.13003e-06	1.00867	0.503558	6.14796
5.14003e-06	1.00867	0.503552	6.15278
5.15003e-06	1.00866	0.503546	6.15759
5.16003e-06	1.00866	0.50354	6.16242
5.17003e-06	1.00865	0.503535	6.16726
5.18003e-06	1.00865	0.503529	6.17211
5.19003e-06	1.00864	0.503523	6.17699
5.20003e-06	1.00864	0.503517	6.18183
5.21003e-06	1.00863	0.503511	6.18667
5.22003e-06	1.00863	0.503505	6.19155
5.23003e-06	1.00862	0.503499	6.19643
5.24003e-06	1.00862	0.503493	6.20134
5.25003e-06	1.00861	0.503487	6.20627
5.26003e-06	1.00861	0.503481	6.2112
5.27003e-06	1.0086	0.503475	6.21615
5.28003e-06	1.0086	0.503469	6.22113
5.29003e-06	1.00859	0.503463	6.22611
5.30003e-06	1.00859	0.503456	6.23106
5.31003e-06	1.00858	0.50345	6.23604
5.32003e-06	1.00858	0.503444	6.24102
5.33003e-06	1.00857	0.503438	6.246
5.34003e-06	1.00857	0.503432	6.25101
5.35003e-06	1.00856	0.503426	6.25603
5.36003e-06	1.00856	0.50342	6.26105
5.37003e-06	1.00855	0.503413	6.26606
5.38003e-06	1.00854	0.503407	6.27111
5.39003e-06	1.00854	0.503401	6.27614
5.40003e-06	1.00853	0.503395	6.2812
5.41003e-06	1.00853	0.503389	6.28626
5.42003e-06	1.00852	0.503382	6.29133
5.43003e-06	1.00852	0.503376	6.29639
5.44003e-06	1.00851	0.50337	6.3015
5.45003e-06	1.00851	0.503364	6.30664
5.46004e-06	1.0085	0.503357	6.31179
5.47003e-06	1.0085	0.503351	6.31692
5.48004e-06	1.00849	0.503345	6.32207
5.49004e-06	1.00849	0.503338	6.3272
5.50004e-06	1.00848	0.503332	6.33233
5.51004e-06	1.00848	0.503325	6.33748
5.52004e-06	1.00847	0.503319	6.34265
5.53004e-06	1.00846	0.503313	6.3478
5.54004e-06	1.00846	0.503306	6.35295
5.55004e-06	1.00845	0.5033	6.35812
5.56004e-06	1.00845	0.503293	6.3633
5.57004e-06	1.00844	0.503287	6.36849
5.58004e-06	1.00844	0.503281	6.37368
5.59004e-06	1.00843	0.503274	6.3789
5.60004e-06	1.00843	0.503268	6.38409
5.61004e-06	1.00842	0.503261	6.38929
5.62004e-06	1.00841	0.503255	6.39449
5.63004e-06	1.00841	0.503248	6.39974
5.64004e-06	1.0084	0.503242	6.405
5.65004e-06	1.0084	0.503235	6.41025
5.66004e-06	1.00839	0.503229	6.41553
5.67004e-06	1.00839	0.503222	6.42081
5.68004e-06	1.00838	0.503216	6.42612
5.69004e-06	1.00838	0.503209	6.43142
5.70004e-06	1.00837	0.503202	6.43674
5.71004e-06	1.00836	0.503196	6.44207
5.72004e-06	1.00836	0.503189	6.44736
5.73004e-06	1.00835	0.503182	6.45266
5.74004e-06	1.00835	0.503176	6.45797
5.75004e-06	1.00834	0.503169	6.46331
5.76004e-06	1.00834	0.503162	6.46866
5.77004e-06	1.00833	0.503156	6.47401
5.78004e-06	1.00833	0.503149	6.47939
5.79004e-06	1.00832	0.503142	6.48478
5.80004e-06	1.00831	0.503136	6.49015
5.81004e-06	1.00831	0.503129	6.49553
5.82004e-06	1.0083	0.503122	6.50092
5.83004e-06	1.0083	0.503115	6.50635
5.84004e-06	1.00829	0.503109	6.51179
5.85004e-06	1.00829	0.503102	6.51722
5.86004e-06	1.00828	0.503095	6.52267
5.87004e-06	1.00827	0.503088	6.52811
5.88004e-06	1.00827	0.503081	6.53359
5.89004e-06	1.00826	0.503075	6.53908
5.90004e-06	1.00826	0.503068	6.54456
5.91004e-06	1.00825	0.503061	6.55008
5.92004e-06	1.00824	0.503054	6.55561
5.93004e-06	1.00824	0.503047	6.56112
5.94004e-06	1.00823	0.50304	6.56663
5.95004e-06	1.00823	0.503033	6.57212
5.96004e-06	1.00822	0.503026	6.57763
5.97004e-06	1.00822	0.503019	6.58316
5.98004e-06	1.00821	0.503012	6.58868
5.99004e-06	1.0082	0.503005	6.59421
6.00004e-06	1.0082	0.502999	6.59975
6.01004e-06	1.00819	0.502991	6.60531
6.02004e-06	1.00819	0.502985	6.61086
6.03004e-06	1.00818	0.502978	6.61643
6.04004e-06	1.00817	0.502971	6.622
6.05004e-06	1.00817	0.502963	6.62759
6.06005e-06	1.00816	0.502956	6.63321
6.07005e-06	1.00816	0.502949	6.63879
6.08005e-06	1.00815	0.502942	6.64439
6.09005e-06	1.00814	0.502935	6.64998
6.10005e-06	1.00814	0.502928	6.65558
6.11005e-06	1.00813	0.502921	6.66121
6.12005e-06	1.00813	0.502914	6.66687
6.13005e-06	1.00812	0.502907	6.67251
6.14005e-06	1.00811	0.5029	6.67817
6.15005e-06	1.00811	0.502892	6.68386
6.16005e-06	1.0081	0.502885	6.68954
6.17005e-06	1.0081	0.502878	6.6952
6.18005e-06	1.00809	0.502871	6.70087
6.19005e-06	1.00808	0.502863	6.70655
6.20005e-06	1.00808	0.502856	6.71222
6.21005e-06	1.00807	0.502849	6.71794
6.22005e-06	1.00807	0.502842	6.72364
6.23005e-06	1.00806	0.502834	6.72933
6.24005e-06	1.00805	0.502827	6.73502
